fecha;provincia;casos_confirmados;nuevos_positivos;altas;fallecimientos;codigo_ine;Posicion
2020-06-10;Valladolid;4657;1;1741;385;47186;41.583333,-4.666667
2020-06-10;Zamora;1018;0;349;92;49275;41.75,-6.0
2020-06-10;Ávila;2069;2;654;140;5019;40.616092,-4.929031
2020-06-10;Palencia;1324;1;358;86;34120;42.432128,-4.520647
2020-06-10;Salamanca;4379;11;1260;368;37274;40.833333,-6.0
2020-06-10;Segovia;3504;2;907;205;40004;41.166667,-4.0
2020-06-10;Soria;2397;1;417;120;42173;41.666667,-2.666667
2020-06-09;León;3666;4;1732;423;24089;42.666667,-6.0
2020-06-09;Valladolid;4656;0;1732;385;47186;41.583333,-4.666667
2020-06-09;Burgos;2944;2;954;213;9059;42.383333,-3.666667
2020-06-09;Salamanca;4368;8;1258;368;37274;40.833333,-6.0
2020-06-09;Soria;2396;2;415;120;42173;41.666667,-2.666667
2020-06-09;Ávila;2067;1;653;140;5019;40.616092,-4.929031
2020-06-09;Palencia;1323;0;358;86;34120;42.432128,-4.520647
2020-06-09;Segovia;3502;0;907;205;40004;41.166667,-4.0
2020-06-09;Zamora;1018;2;349;92;49275;41.75,-6.0
2020-06-08;Ávila;2066;3;653;140;5019;40.616092,-4.929031
2020-06-08;Burgos;2942;2;952;212;9059;42.383333,-3.666667
2020-06-08;Segovia;3502;3;906;205;40004;41.166667,-4.0
2020-06-08;Salamanca;4360;5;1255;368;37274;40.833333,-6.0
2020-06-08;Soria;2393;4;415;120;42173;41.666667,-2.666667
2020-06-08;León;3662;0;1732;423;24089;42.666667,-6.0
2020-06-08;Palencia;1323;1;355;85;34120;42.432128,-4.520647
2020-06-08;Valladolid;4656;2;1728;383;47186;41.583333,-4.666667
2020-06-08;Zamora;1016;0;349;92;49275;41.75,-6.0
2020-06-07;Burgos;2940;8;951;211;9059;42.383333,-3.666667
2020-06-07;Palencia;1322;9;355;85;34120;42.432128,-4.520647
2020-06-07;Salamanca;4355;7;1253;368;37274;40.833333,-6.0
2020-06-07;Zamora;1016;1;347;91;49275;41.75,-6.0
2020-06-07;Soria;2389;3;415;120;42173;41.666667,-2.666667
2020-06-07;Valladolid;4654;6;1727;382;47186;41.583333,-4.666667
2020-06-07;Ávila;2063;9;653;140;5019;40.616092,-4.929031
2020-06-07;León;3662;6;1732;423;24089;42.666667,-6.0
2020-06-07;Segovia;3499;8;906;205;40004;41.166667,-4.0
2020-06-06;Segovia;3491;1;906;205;40004;41.166667,-4.0
2020-06-06;Zamora;1015;3;347;91;49275;41.75,-6.0
2020-06-06;Ávila;2054;4;653;140;5019;40.616092,-4.929031
2020-06-06;León;3656;2;1732;423;24089;42.666667,-6.0
2020-06-06;Palencia;1313;7;355;85;34120;42.432128,-4.520647
2020-06-06;Salamanca;4348;18;1251;367;37274;40.833333,-6.0
2020-06-06;Valladolid;4648;14;1727;382;47186;41.583333,-4.666667
2020-06-06;Burgos;2932;7;951;211;9059;42.383333,-3.666667
2020-06-06;Soria;2386;7;415;120;42173;41.666667,-2.666667
2020-06-05;Ávila;2050;3;653;140;5019;40.616092,-4.929031
2020-06-05;León;3654;1;1731;423;24089;42.666667,-6.0
2020-06-05;Palencia;1306;2;353;84;34120;42.432128,-4.520647
2020-06-05;Segovia;3490;2;906;205;40004;41.166667,-4.0
2020-06-05;Burgos;2925;7;948;211;9059;42.383333,-3.666667
2020-06-05;Valladolid;4633;3;1717;381;47186;41.583333,-4.666667
2020-06-05;Zamora;1012;0;347;91;49275;41.75,-6.0
2020-06-05;Salamanca;4330;10;1249;366;37274;40.833333,-6.0
2020-06-05;Soria;2379;6;414;120;42173;41.666667,-2.666667
2020-06-04;León;3653;1;1726;423;24089;42.666667,-6.0
2020-06-04;Valladolid;4630;8;1710;381;47186;41.583333,-4.666667
2020-06-04;Zamora;1012;0;345;90;49275;41.75,-6.0
2020-06-04;Ávila;2047;4;651;139;5019;40.616092,-4.929031
2020-06-04;Segovia;3488;1;902;205;40004;41.166667,-4.0
2020-06-04;Soria;2373;7;411;119;42173;41.666667,-2.666667
2020-06-04;Burgos;2918;15;948;211;9059;42.383333,-3.666667
2020-06-04;Palencia;1304;4;352;84;34120;42.432128,-4.520647
2020-06-04;Salamanca;4320;13;1247;365;37274;40.833333,-6.0
2020-06-03;Burgos;2903;5;947;211;9059;42.383333,-3.666667
2020-06-03;Ávila;2043;2;651;139;5019;40.616092,-4.929031
2020-06-03;Palencia;1300;0;352;84;34120;42.432128,-4.520647
2020-06-03;Salamanca;4307;7;1243;364;37274;40.833333,-6.0
2020-06-03;Segovia;3487;2;901;205;40004;41.166667,-4.0
2020-06-03;Soria;2366;4;410;119;42173;41.666667,-2.666667
2020-06-03;Valladolid;4622;9;1705;380;47186;41.583333,-4.666667
2020-06-03;Zamora;1012;1;345;90;49275;41.75,-6.0
2020-06-03;León;3652;2;1725;422;24089;42.666667,-6.0
2020-06-02;León;3650;1;1725;422;24089;42.666667,-6.0
2020-06-02;Palencia;1300;2;350;84;34120;42.432128,-4.520647
2020-06-02;Zamora;1011;0;343;90;49275;41.75,-6.0
2020-06-02;Ávila;2041;0;648;138;5019;40.616092,-4.929031
2020-06-02;Burgos;2898;1;946;210;9059;42.383333,-3.666667
2020-06-02;Salamanca;4300;11;1239;363;37274;40.833333,-6.0
2020-06-02;Segovia;3485;3;898;205;40004;41.166667,-4.0
2020-06-02;Soria;2362;0;408;119;42173;41.666667,-2.666667
2020-06-02;Valladolid;4613;1;1695;379;47186;41.583333,-4.666667
2020-06-01;León;3649;0;1721;421;24089;42.666667,-6.0
2020-06-01;Valladolid;4611;0;1690;379;47186;41.583333,-4.666667
2020-06-01;Zamora;1011;0;343;90;49275;41.75,-6.0
2020-06-01;Ávila;2041;19;648;138;5019;40.616092,-4.929031
2020-06-01;Segovia;3482;0;895;204;40004;41.166667,-4.0
2020-06-01;Salamanca;4289;8;1237;363;37274;40.833333,-6.0
2020-06-01;Burgos;2897;6;945;210;9059;42.383333,-3.666667
2020-06-01;Palencia;1298;2;350;84;34120;42.432128,-4.520647
2020-06-01;Soria;2362;8;405;119;42173;41.666667,-2.666667
2020-05-31;Ávila;2022;5;648;138;5019;40.616092,-4.929031
2020-05-31;Palencia;1296;6;350;84;34120;42.432128,-4.520647
2020-05-31;Soria;2354;5;405;119;42173;41.666667,-2.666667
2020-05-31;Zamora;1011;4;343;90;49275;41.75,-6.0
2020-05-31;León;3649;3;1721;421;24089;42.666667,-6.0
2020-05-31;Burgos;2891;9;945;210;9059;42.383333,-3.666667
2020-05-31;Salamanca;4281;7;1236;363;37274;40.833333,-6.0
2020-05-31;Segovia;3482;0;895;204;40004;41.166667,-4.0
2020-05-31;Valladolid;4611;19;1688;377;47186;41.583333,-4.666667
2020-05-30;León;3646;3;1720;421;24089;42.666667,-6.0
2020-05-30;Segovia;3482;5;895;204;40004;41.166667,-4.0
2020-05-30;Soria;2349;6;405;119;42173;41.666667,-2.666667
2020-05-30;Valladolid;4592;12;1686;376;47186;41.583333,-4.666667
2020-05-30;Ávila;2017;6;647;137;5019;40.616092,-4.929031
2020-05-30;Burgos;2882;11;944;210;9059;42.383333,-3.666667
2020-05-30;Palencia;1290;5;350;84;34120;42.432128,-4.520647
2020-05-30;Salamanca;4273;14;1235;363;37274;40.833333,-6.0
2020-05-30;Zamora;1007;1;341;89;49275;41.75,-6.0
2020-05-29;Burgos;2871;6;941;209;9059;42.383333,-3.666667
2020-05-29;León;3643;7;1714;420;24089;42.666667,-6.0
2020-05-29;Segovia;3477;3;894;203;40004;41.166667,-4.0
2020-05-29;Zamora;1006;2;340;88;49275;41.75,-6.0
2020-05-29;Salamanca;4258;13;1232;363;37274;40.833333,-6.0
2020-05-29;Ávila;2011;12;644;137;5019;40.616092,-4.929031
2020-05-29;Soria;2342;5;405;119;42173;41.666667,-2.666667
2020-05-29;Palencia;1285;10;348;84;34120;42.432128,-4.520647
2020-05-29;Valladolid;4580;7;1672;376;47186;41.583333,-4.666667
2020-05-28;Burgos;2864;6;938;209;9059;42.383333,-3.666667
2020-05-28;Soria;2337;10;405;119;42173;41.666667,-2.666667
2020-05-28;Valladolid;4572;8;1667;375;47186;41.583333,-4.666667
2020-05-28;Zamora;1004;0;340;88;49275;41.75,-6.0
2020-05-28;Palencia;1275;1;344;84;34120;42.432128,-4.520647
2020-05-28;Ávila;1999;4;644;137;5019;40.616092,-4.929031
2020-05-28;León;3636;3;1710;419;24089;42.666667,-6.0
2020-05-28;Salamanca;4245;13;1227;363;37274;40.833333,-6.0
2020-05-28;Segovia;3474;5;894;203;40004;41.166667,-4.0
2020-05-27;Ávila;1995;3;644;137;5019;40.616092,-4.929031
2020-05-27;León;3632;3;1701;418;24089;42.666667,-6.0
2020-05-27;Palencia;1274;4;342;84;34120;42.432128,-4.520647
2020-05-27;Valladolid;4564;12;1664;375;47186;41.583333,-4.666667
2020-05-27;Burgos;2858;10;933;208;9059;42.383333,-3.666667
2020-05-27;Salamanca;4232;2;1224;363;37274;40.833333,-6.0
2020-05-27;Segovia;3469;2;892;203;40004;41.166667,-4.0
2020-05-27;Soria;2325;2;405;119;42173;41.666667,-2.666667
2020-05-27;Zamora;1004;1;340;88;49275;41.75,-6.0
2020-05-26;Ávila;1992;0;644;137;5019;40.616092,-4.929031
2020-05-26;León;3629;2;1689;418;24089;42.666667,-6.0
2020-05-26;Segovia;3467;4;887;203;40004;41.166667,-4.0
2020-05-26;Zamora;1003;1;333;86;49275;41.75,-6.0
2020-05-26;Salamanca;4230;0;1215;362;37274;40.833333,-6.0
2020-05-26;Soria;2323;10;403;119;42173;41.666667,-2.666667
2020-05-26;Burgos;2848;8;931;208;9059;42.383333,-3.666667
2020-05-26;Palencia;1270;2;342;84;34120;42.432128,-4.520647
2020-05-26;Valladolid;4548;7;1651;374;47186;41.583333,-4.666667
2020-05-25;Palencia;1266;2;341;84;34120;42.432128,-4.520647
2020-05-25;Soria;2313;3;402;119;42173;41.666667,-2.666667
2020-05-25;Valladolid;4541;0;1646;373;47186;41.583333,-4.666667
2020-05-25;Burgos;2840;4;926;208;9059;42.383333,-3.666667
2020-05-25;León;3627;0;1684;417;24089;42.666667,-6.0
2020-05-25;Ávila;1992;1;638;136;5019;40.616092,-4.929031
2020-05-25;Salamanca;4230;20;1211;361;37274;40.833333,-6.0
2020-05-25;Segovia;3463;1;885;203;40004;41.166667,-4.0
2020-05-25;Zamora;1002;0;333;85;49275;41.75,-6.0
2020-05-24;Segovia;3462;2;884;202;40004;41.166667,-4.0
2020-05-24;Ávila;1991;9;637;135;5019;40.616092,-4.929031
2020-05-24;Burgos;2836;7;926;208;9059;42.383333,-3.666667
2020-05-24;León;3627;1;1683;417;24089;42.666667,-6.0
2020-05-24;Palencia;1265;0;339;83;34120;42.432128,-4.520647
2020-05-24;Salamanca;4208;19;1211;361;37274;40.833333,-6.0
2020-05-24;Soria;2313;0;402;119;42173;41.666667,-2.666667
2020-05-24;Valladolid;4541;23;1645;373;47186;41.583333,-4.666667
2020-05-24;Zamora;1002;1;333;85;49275;41.75,-6.0
2020-05-23;Salamanca;4192;18;1207;359;37274;40.833333,-6.0
2020-05-23;Zamora;1000;1;333;85;49275;41.75,-6.0
2020-05-23;Valladolid;4518;8;1644;373;47186;41.583333,-4.666667
2020-05-23;Ávila;1982;6;637;135;5019;40.616092,-4.929031
2020-05-23;Burgos;2829;16;925;207;9059;42.383333,-3.666667
2020-05-23;León;3626;7;1681;416;24089;42.666667,-6.0
2020-05-23;Palencia;1265;9;339;83;34120;42.432128,-4.520647
2020-05-23;Segovia;3461;6;884;202;40004;41.166667,-4.0
2020-05-23;Soria;2313;4;402;119;42173;41.666667,-2.666667
2020-05-22;León;3618;9;1670;414;24089;42.666667,-6.0
2020-05-22;Soria;2307;11;401;119;42173;41.666667,-2.666667
2020-05-22;Burgos;2815;11;920;206;9059;42.383333,-3.666667
2020-05-22;Salamanca;4178;17;1199;359;37274;40.833333,-6.0
2020-05-22;Valladolid;4506;8;1629;371;47186;41.583333,-4.666667
2020-05-22;Ávila;1970;0;634;134;5019;40.616092,-4.929031
2020-05-22;Palencia;1256;3;338;83;34120;42.432128,-4.520647
2020-05-22;Segovia;3454;5;881;202;40004;41.166667,-4.0
2020-05-22;Zamora;1000;1;329;85;49275;41.75,-6.0
2020-05-21;Ávila;1969;4;632;134;5019;40.616092,-4.929031
2020-05-21;Soria;2297;3;400;119;42173;41.666667,-2.666667
2020-05-21;Zamora;999;1;326;85;49275;41.75,-6.0
2020-05-21;Burgos;2804;10;917;206;9059;42.383333,-3.666667
2020-05-21;León;3608;10;1664;413;24089;42.666667,-6.0
2020-05-21;Palencia;1253;14;338;83;34120;42.432128,-4.520647
2020-05-21;Salamanca;4168;2;1194;358;37274;40.833333,-6.0
2020-05-21;Segovia;3443;3;877;202;40004;41.166667,-4.0
2020-05-21;Valladolid;4497;13;1622;371;47186;41.583333,-4.666667
2020-05-20;Palencia;1238;11;336;83;34120;42.432128,-4.520647
2020-05-20;Segovia;3434;5;873;202;40004;41.166667,-4.0
2020-05-20;Soria;2294;0;399;119;42173;41.666667,-2.666667
2020-05-20;Valladolid;4485;19;1610;369;47186;41.583333,-4.666667
2020-05-20;Zamora;999;1;325;85;49275;41.75,-6.0
2020-05-20;Ávila;1952;3;628;133;5019;40.616092,-4.929031
2020-05-20;León;3594;7;1650;411;24089;42.666667,-6.0
2020-05-20;Salamanca;4160;6;1190;358;37274;40.833333,-6.0
2020-05-20;Burgos;2770;1;916;206;9059;42.383333,-3.666667
2020-05-19;Burgos;2758;1;909;206;9059;42.383333,-3.666667
2020-05-19;León;3587;15;1637;410;24089;42.666667,-6.0
2020-05-19;Zamora;998;1;323;85;49275;41.75,-6.0
2020-05-19;Ávila;1945;0;627;133;5019;40.616092,-4.929031
2020-05-19;Palencia;1212;2;334;83;34120;42.432128,-4.520647
2020-05-19;Segovia;3423;0;870;202;40004;41.166667,-4.0
2020-05-19;Soria;2294;-2;398;119;42173;41.666667,-2.666667
2020-05-19;Valladolid;4461;19;1597;368;47186;41.583333,-4.666667
2020-05-19;Salamanca;4156;1;1187;358;37274;40.833333,-6.0
2020-05-18;Burgos;2757;11;902;206;9059;42.383333,-3.666667
2020-05-18;León;3571;2;1632;409;24089;42.666667,-6.0
2020-05-18;Valladolid;4401;8;1583;365;47186;41.583333,-4.666667
2020-05-18;Zamora;997;4;322;85;49275;41.75,-6.0
2020-05-18;Palencia;1210;5;333;83;34120;42.432128,-4.520647
2020-05-18;Segovia;3417;4;869;202;40004;41.166667,-4.0
2020-05-18;Ávila;1945;10;623;133;5019;40.616092,-4.929031
2020-05-18;Salamanca;4156;4;1181;358;37274;40.833333,-6.0
2020-05-18;Soria;2292;2;397;119;42173;41.666667,-2.666667
2020-05-17;Burgos;2746;12;901;205;9059;42.383333,-3.666667
2020-05-17;Salamanca;4152;10;1181;358;37274;40.833333,-6.0
2020-05-17;Segovia;3413;5;868;201;40004;41.166667,-4.0
2020-05-17;Valladolid;4393;23;1577;362;47186;41.583333,-4.666667
2020-05-17;Ávila;1935;4;623;133;5019;40.616092,-4.929031
2020-05-17;León;3569;3;1629;407;24089;42.666667,-6.0
2020-05-17;Soria;2290;9;397;119;42173;41.666667,-2.666667
2020-05-17;Zamora;993;25;322;85;49275;41.75,-6.0
2020-05-17;Palencia;1205;0;333;83;34120;42.432128,-4.520647
2020-05-16;León;3566;15;1625;405;24089;42.666667,-6.0
2020-05-16;Palencia;1205;14;331;82;34120;42.432128,-4.520647
2020-05-16;Salamanca;4142;6;1178;356;37274;40.833333,-6.0
2020-05-16;Ávila;1931;14;623;133;5019;40.616092,-4.929031
2020-05-16;Soria;2281;3;397;119;42173;41.666667,-2.666667
2020-05-16;Zamora;968;11;322;85;49275;41.75,-6.0
2020-05-16;Burgos;2734;4;900;205;9059;42.383333,-3.666667
2020-05-16;Segovia;3408;4;868;201;40004;41.166667,-4.0
2020-05-16;Valladolid;4370;22;1572;360;47186;41.583333,-4.666667
2020-05-15;Burgos;2730;9;897;205;9059;42.383333,-3.666667
2020-05-15;Salamanca;4136;12;1173;355;37274;40.833333,-6.0
2020-05-15;Soria;2278;2;393;119;42173;41.666667,-2.666667
2020-05-15;Valladolid;4348;26;1554;358;47186;41.583333,-4.666667
2020-05-15;León;3551;25;1594;404;24089;42.666667,-6.0
2020-05-15;Palencia;1191;6;326;81;34120;42.432128,-4.520647
2020-05-15;Segovia;3404;6;861;200;40004;41.166667,-4.0
2020-05-15;Ávila;1917;17;618;133;5019;40.616092,-4.929031
2020-05-15;Zamora;957;30;319;85;49275;41.75,-6.0
2020-05-14;León;3526;12;1575;401;24089;42.666667,-6.0
2020-05-14;Salamanca;4124;6;1167;354;37274;40.833333,-6.0
2020-05-14;Segovia;3398;19;857;200;40004;41.166667,-4.0
2020-05-14;Soria;2276;6;390;119;42173;41.666667,-2.666667
2020-05-14;Valladolid;4322;4;1538;354;47186;41.583333,-4.666667
2020-05-14;Ávila;1900;6;613;132;5019;40.616092,-4.929031
2020-05-14;Burgos;2721;8;891;205;9059;42.383333,-3.666667
2020-05-14;Palencia;1185;9;324;80;34120;42.432128,-4.520647
2020-05-14;Zamora;927;47;317;85;49275;41.75,-6.0
2020-05-13;Ávila;1894;0;611;132;5019;40.616092,-4.929031
2020-05-13;Burgos;2713;28;887;205;9059;42.383333,-3.666667
2020-05-13;León;3514;2;1562;400;24089;42.666667,-6.0
2020-05-13;Valladolid;4318;25;1529;352;47186;41.583333,-4.666667
2020-05-13;Salamanca;4118;3;1157;353;37274;40.833333,-6.0
2020-05-13;Soria;2270;3;389;119;42173;41.666667,-2.666667
2020-05-13;Zamora;880;16;314;84;49275;41.75,-6.0
2020-05-13;Palencia;1176;4;322;80;34120;42.432128,-4.520647
2020-05-13;Segovia;3379;8;850;200;40004;41.166667,-4.0
2020-05-12;Ávila;1891;9;608;132;5019;40.616092,-4.929031
2020-05-12;Palencia;1172;12;319;80;34120;42.432128,-4.520647
2020-05-12;Segovia;3371;12;839;200;40004;41.166667,-4.0
2020-05-12;Soria;2267;12;386;119;42173;41.666667,-2.666667
2020-05-12;Burgos;2685;55;876;205;9059;42.383333,-3.666667
2020-05-12;Valladolid;4293;42;1510;351;47186;41.583333,-4.666667
2020-05-12;León;3512;2;1551;398;24089;42.666667,-6.0
2020-05-12;Salamanca;4115;7;1146;351;37274;40.833333,-6.0
2020-05-12;Zamora;864;28;309;83;49275;41.75,-6.0
2020-05-11;Ávila;1882;16;602;131;5019;40.616092,-4.929031
2020-05-11;Palencia;1160;6;315;80;34120;42.432128,-4.520647
2020-05-11;Segovia;3359;49;837;199;40004;41.166667,-4.0
2020-05-11;Soria;2255;0;381;119;42173;41.666667,-2.666667
2020-05-11;Zamora;836;7;307;83;49275;41.75,-6.0
2020-05-11;Burgos;2630;3;867;205;9059;42.383333,-3.666667
2020-05-11;León;3510;27;1538;397;24089;42.666667,-6.0
2020-05-11;Salamanca;4108;96;1129;349;37274;40.833333,-6.0
2020-05-11;Valladolid;4251;9;1496;351;47186;41.583333,-4.666667
2020-05-10;Ávila;1866;35;602;131;5019;40.616092,-4.929031
2020-05-10;Burgos;2627;16;867;205;9059;42.383333,-3.666667
2020-05-10;Palencia;1154;25;315;80;34120;42.432128,-4.520647
2020-05-10;Segovia;3310;39;837;199;40004;41.166667,-4.0
2020-05-10;León;3483;63;1535;396;24089;42.666667,-6.0
2020-05-10;Soria;2255;51;380;118;42173;41.666667,-2.666667
2020-05-10;Salamanca;4012;66;1124;347;37274;40.833333,-6.0
2020-05-10;Valladolid;4242;34;1487;347;47186;41.583333,-4.666667
2020-05-10;Zamora;829;17;306;82;49275;41.75,-6.0
2020-05-09;Burgos;2611;23;866;204;9059;42.383333,-3.666667
2020-05-09;Palencia;1129;2;315;80;34120;42.432128,-4.520647
2020-05-09;Salamanca;3946;154;1119;346;37274;40.833333,-6.0
2020-05-09;Segovia;3271;78;833;198;40004;41.166667,-4.0
2020-05-09;Valladolid;4208;63;1480;346;47186;41.583333,-4.666667
2020-05-09;Zamora;812;14;306;82;49275;41.75,-6.0
2020-05-09;Ávila;1831;26;602;131;5019;40.616092,-4.929031
2020-05-09;Soria;2204;55;380;118;42173;41.666667,-2.666667
2020-05-09;León;3420;91;1528;392;24089;42.666667,-6.0
2020-05-08;Ávila;1805;12;596;131;5019;40.616092,-4.929031
2020-05-08;Burgos;2588;62;855;203;9059;42.383333,-3.666667
2020-05-08;León;3329;31;1502;391;24089;42.666667,-6.0
2020-05-08;Palencia;1127;8;310;78;34120;42.432128,-4.520647
2020-05-08;Soria;2149;75;369;117;42173;41.666667,-2.666667
2020-05-08;Segovia;3193;35;828;198;40004;41.166667,-4.0
2020-05-08;Valladolid;4145;48;1452;342;47186;41.583333,-4.666667
2020-05-08;Zamora;798;6;303;81;49275;41.75,-6.0
2020-05-08;Salamanca;3792;112;1102;344;37274;40.833333,-6.0
2020-05-07;Valladolid;4097;26;1431;341;47186;41.583333,-4.666667
2020-05-07;León;3298;58;1484;390;24089;42.666667,-6.0
2020-05-07;Salamanca;3680;69;1089;342;37274;40.833333,-6.0
2020-05-07;Segovia;3158;37;820;196;40004;41.166667,-4.0
2020-05-07;Soria;2074;69;367;116;42173;41.666667,-2.666667
2020-05-07;Zamora;792;24;300;81;49275;41.75,-6.0
2020-05-07;Burgos;2526;76;844;202;9059;42.383333,-3.666667
2020-05-07;Ávila;1793;16;593;131;5019;40.616092,-4.929031
2020-05-07;Palencia;1119;6;303;77;34120;42.432128,-4.520647
2020-05-06;Salamanca;3611;126;1075;339;37274;40.833333,-6.0
2020-05-06;León;3240;38;1467;388;24089;42.666667,-6.0
2020-05-06;Burgos;2450;6;833;201;9059;42.383333,-3.666667
2020-05-06;Segovia;3121;58;813;195;40004;41.166667,-4.0
2020-05-06;Soria;2005;87;365;116;42173;41.666667,-2.666667
2020-05-06;Ávila;1777;25;585;129;5019;40.616092,-4.929031
2020-05-06;Palencia;1113;18;302;76;34120;42.432128,-4.520647
2020-05-06;Valladolid;4071;68;1410;339;47186;41.583333,-4.666667
2020-05-06;Zamora;768;11;299;81;49275;41.75,-6.0
2020-05-05;Segovia;3063;58;802;195;40004;41.166667,-4.0
2020-05-05;Valladolid;4003;51;1379;333;47186;41.583333,-4.666667
2020-05-05;Ávila;1752;25;579;129;5019;40.616092,-4.929031
2020-05-05;Palencia;1095;4;299;76;34120;42.432128,-4.520647
2020-05-05;Burgos;2444;69;821;201;9059;42.383333,-3.666667
2020-05-05;Soria;1918;39;360;115;42173;41.666667,-2.666667
2020-05-05;León;3202;32;1444;382;24089;42.666667,-6.0
2020-05-05;Salamanca;3485;58;1064;338;37274;40.833333,-6.0
2020-05-05;Zamora;757;4;288;78;49275;41.75,-6.0
2020-05-04;Ávila;1727;21;570;129;5019;40.616092,-4.929031
2020-05-04;Zamora;753;0;286;78;49275;41.75,-6.0
2020-05-04;Palencia;1091;1;291;74;34120;42.432128,-4.520647
2020-05-04;Burgos;2375;44;810;200;9059;42.383333,-3.666667
2020-05-04;León;3170;11;1418;377;24089;42.666667,-6.0
2020-05-04;Soria;1879;32;355;113;42173;41.666667,-2.666667
2020-05-04;Valladolid;3952;3;1358;331;47186;41.583333,-4.666667
2020-05-04;Salamanca;3427;19;1050;335;37274;40.833333,-6.0
2020-05-04;Segovia;3005;19;797;195;40004;41.166667,-4.0
2020-05-03;Ávila;1706;29;570;129;5019;40.616092,-4.929031
2020-05-03;León;3159;24;1407;372;24089;42.666667,-6.0
2020-05-03;Palencia;1090;19;290;74;34120;42.432128,-4.520647
2020-05-03;Segovia;2986;15;796;195;40004;41.166667,-4.0
2020-05-03;Soria;1847;23;355;113;42173;41.666667,-2.666667
2020-05-03;Zamora;753;2;285;78;49275;41.75,-6.0
2020-05-03;Salamanca;3408;46;1040;334;37274;40.833333,-6.0
2020-05-03;Valladolid;3949;47;1350;326;47186;41.583333,-4.666667
2020-05-03;Burgos;2331;25;807;197;9059;42.383333,-3.666667
2020-05-02;León;3135;35;1398;366;24089;42.666667,-6.0
2020-05-02;Soria;1824;86;353;112;42173;41.666667,-2.666667
2020-05-02;Salamanca;3362;32;1027;329;37274;40.833333,-6.0
2020-05-02;Valladolid;3902;0;1341;321;47186;41.583333,-4.666667
2020-05-02;Zamora;751;19;285;77;49275;41.75,-6.0
2020-05-02;Ávila;1677;30;570;129;5019;40.616092,-4.929031
2020-05-02;Burgos;2306;29;804;197;9059;42.383333,-3.666667
2020-05-02;Segovia;2971;26;788;195;40004;41.166667,-4.0
2020-05-02;Palencia;1071;4;290;74;34120;42.432128,-4.520647
2020-05-01;Segovia;2945;69;779;195;40004;41.166667,-4.0
2020-05-01;Salamanca;3330;37;1021;327;37274;40.833333,-6.0
2020-05-01;Soria;1738;26;351;111;42173;41.666667,-2.666667
2020-05-01;Zamora;732;13;285;77;49275;41.75,-6.0
2020-05-01;Ávila;1647;38;563;128;5019;40.616092,-4.929031
2020-05-01;Burgos;2277;168;797;195;9059;42.383333,-3.666667
2020-05-01;León;3100;37;1390;363;24089;42.666667,-6.0
2020-05-01;Palencia;1067;11;289;74;34120;42.432128,-4.520647
2020-05-01;Valladolid;3903;28;1338;318;47186;41.583333,-4.666667
2020-04-30;Burgos;2109;153;777;190;9059;42.383333,-3.666667
2020-04-30;Salamanca;3293;49;1008;324;37274;40.833333,-6.0
2020-04-30;Valladolid;3875;70;1298;313;47186;41.583333,-4.666667
2020-04-30;León;3063;59;1368;360;24089;42.666667,-6.0
2020-04-30;Palencia;1056;19;281;74;34120;42.432128,-4.520647
2020-04-30;Segovia;2876;46;771;195;40004;41.166667,-4.0
2020-04-30;Zamora;719;16;283;77;49275;41.75,-6.0
2020-04-30;Ávila;1609;21;554;127;5019;40.616092,-4.929031
2020-04-30;Soria;1712;28;346;110;42173;41.666667,-2.666667
2020-04-29;Palencia;1037;16;273;73;34120;42.432128,-4.520647
2020-04-29;Valladolid;3805;46;1274;308;47186;41.583333,-4.666667
2020-04-29;Ávila;1588;45;548;127;5019;40.616092,-4.929031
2020-04-29;Zamora;703;30;273;75;49275;41.75,-6.0
2020-04-29;Segovia;2830;52;761;195;40004;41.166667,-4.0
2020-04-29;Soria;1684;28;340;110;42173;41.666667,-2.666667
2020-04-29;León;3004;41;1347;357;24089;42.666667,-6.0
2020-04-29;Burgos;1956;149;767;188;9059;42.383333,-3.666667
2020-04-29;Salamanca;3244;72;986;319;37274;40.833333,-6.0
2020-04-28;Burgos;1807;43;751;187;9059;42.383333,-3.666667
2020-04-28;León;2963;33;1310;354;24089;42.666667,-6.0
2020-04-28;Salamanca;3172;85;964;316;37274;40.833333,-6.0
2020-04-28;Segovia;2778;43;755;192;40004;41.166667,-4.0
2020-04-28;Ávila;1543;46;537;125;5019;40.616092,-4.929031
2020-04-28;Palencia;1021;41;271;73;34120;42.432128,-4.520647
2020-04-28;Soria;1656;18;334;109;42173;41.666667,-2.666667
2020-04-28;Valladolid;3759;35;1255;305;47186;41.583333,-4.666667
2020-04-28;Zamora;673;0;271;75;49275;41.75,-6.0
2020-04-27;Palencia;980;36;261;71;34120;42.432128,-4.520647
2020-04-27;Segovia;2735;15;746;191;40004;41.166667,-4.0
2020-04-27;Ávila;1497;64;531;123;5019;40.616092,-4.929031
2020-04-27;Burgos;1764;42;736;183;9059;42.383333,-3.666667
2020-04-27;León;2930;27;1281;348;24089;42.666667,-6.0
2020-04-27;Salamanca;3087;42;944;313;37274;40.833333,-6.0
2020-04-27;Soria;1638;66;328;107;42173;41.666667,-2.666667
2020-04-27;Valladolid;3724;49;1231;299;47186;41.583333,-4.666667
2020-04-27;Zamora;673;3;265;75;49275;41.75,-6.0
2020-04-26;Segovia;2720;30;738;187;40004;41.166667,-4.0
